alert_id,item_id,location_id,priority,category,title,description,risk_score,created_at,expires_at,acknowledged,resolved,metadata,recommendations
ALT-20251212162708-00105,SKU052,MAA_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU052,"Demand for SKU052 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 14, Baseline: 0.",100.0,2025-12-12T16:27:08.505619,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 13.75, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00106,SKU052,NCR_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU052,"Demand for SKU052 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 15, Baseline: 0.",100.0,2025-12-12T16:27:08.505656,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 15.25, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00107,SKU052,BOM_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU052,"Demand for SKU052 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 46, Baseline: 0.",100.0,2025-12-12T16:27:08.505692,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 46.0, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00108,SKU015,BLR_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU015,"Demand for SKU015 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 23, Baseline: 0.",100.0,2025-12-12T16:27:08.505728,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 22.75, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00109,SKU014,NCR_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU014,"Demand for SKU014 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 4, Baseline: 0.",100.0,2025-12-12T16:27:08.505763,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 4.5, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00110,SKU014,MAA_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU014,"Demand for SKU014 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 5, Baseline: 0.",100.0,2025-12-12T16:27:08.505800,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 5.0, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00111,SKU013,BOM_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU013,"Demand for SKU013 at BOM_WH has increased by 216.8% compared to baseline. Current weekly demand: 28, Baseline: 9.",100.0,2025-12-12T16:27:08.505835,,False,False,"{'shift_type': None, 'shift_magnitude': 216.82, 'shift_direction': 'increase', 'baseline_demand': 8.92, 'current_demand': 28.25, 'cusum_signal': False, 'ma_crossover_signal': True}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00112,SKU013,NCR_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU013,"Demand for SKU013 at NCR_WH has increased by 195.4% compared to baseline. Current weekly demand: 32, Baseline: 11.",100.0,2025-12-12T16:27:08.505871,,False,False,"{'shift_type': None, 'shift_magnitude': 195.42, 'shift_direction': 'increase', 'baseline_demand': 10.92, 'current_demand': 32.25, 'cusum_signal': False, 'ma_crossover_signal': True}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00113,SKU055,NCR_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU055,"Demand for SKU055 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 28, Baseline: 0.",100.0,2025-12-12T16:27:08.505906,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 27.75, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00114,SKU013,BLR_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU013,"Demand for SKU013 at BLR_WH has increased by 210.0% compared to baseline. Current weekly demand: 70, Baseline: 22.",100.0,2025-12-12T16:27:08.505941,,False,False,"{'shift_type': None, 'shift_magnitude': 210.04, 'shift_direction': 'increase', 'baseline_demand': 22.42, 'current_demand': 69.5, 'cusum_signal': False, 'ma_crossover_signal': True}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00115,SKU013,MAA_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU013,"Demand for SKU013 at MAA_WH has increased by 188.2% compared to baseline. Current weekly demand: 49, Baseline: 17.",100.0,2025-12-12T16:27:08.505977,,False,False,"{'shift_type': None, 'shift_magnitude': 188.24, 'shift_direction': 'increase', 'baseline_demand': 17.0, 'current_demand': 49.0, 'cusum_signal': False, 'ma_crossover_signal': True}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00116,SKU054,BLR_WH,P1_CRITICAL,demand_shift,Demand Drop Detected - SKU054,"Demand for SKU054 at BLR_WH has decreased by 40.0% compared to baseline. Current weekly demand: 1, Baseline: 2.",100.0,2025-12-12T16:27:08.506013,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': -40.0, 'shift_direction': 'decrease', 'baseline_demand': 1.67, 'current_demand': 1.0, 'cusum_signal': True, 'ma_crossover_signal': True}",Review open purchase orders for reduction; Reduce future order quantities; Investigate root cause of demand decline
ALT-20251212162708-00117,SKU055,BLR_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU055,"Demand for SKU055 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 24, Baseline: 0.",100.0,2025-12-12T16:27:08.506048,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 23.75, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00118,SKU012,NCR_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU012,"Demand for SKU012 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 49, Baseline: 0.",100.0,2025-12-12T16:27:08.506084,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 49.0, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00119,SKU012,MAA_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU012,"Demand for SKU012 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 40, Baseline: 0.",100.0,2025-12-12T16:27:08.506119,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 40.5, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00120,SKU054,BOM_WH,P1_CRITICAL,demand_shift,Demand Drop Detected - SKU054,"Demand for SKU054 at BOM_WH has decreased by 25.0% compared to baseline. Current weekly demand: 6, Baseline: 8.",100.0,2025-12-12T16:27:08.506155,,False,False,"{'shift_type': None, 'shift_magnitude': -25.0, 'shift_direction': 'decrease', 'baseline_demand': 8.0, 'current_demand': 6.0, 'cusum_signal': True, 'ma_crossover_signal': True}",Review open purchase orders for reduction; Reduce future order quantities; Investigate root cause of demand decline
ALT-20251212162708-00121,SKU012,BLR_WH,P1_CRITICAL,demand_shift,Demand Surge Detected - SKU012,"Demand for SKU012 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 6, Baseline: 0.",100.0,2025-12-12T16:27:08.506197,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 5.5, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00183,SKU028,BOM_WH,P1_CRITICAL,inventory_risk,Dead Stock Alert - SKU028,SKU028 at BOM_WH has had no movement for 231 days with 64 units on hand. This inventory is at high risk of obsolescence.,90.0,2025-12-12T16:27:08.509574,,False,False,"{'movement_category': 'dead_stock', 'days_since_movement': 231, 'current_inventory': 64, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Evaluate for disposal or write-off; Consider clearance pricing or markdown; Stop all pending supply orders
ALT-20251212162708-00184,SKU028,BLR_WH,P1_CRITICAL,inventory_risk,Dead Stock Alert - SKU028,SKU028 at BLR_WH has had no movement for 224 days with 170 units on hand. This inventory is at high risk of obsolescence.,90.0,2025-12-12T16:27:08.509617,,False,False,"{'movement_category': 'dead_stock', 'days_since_movement': 224, 'current_inventory': 170, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Evaluate for disposal or write-off; Consider clearance pricing or markdown; Stop all pending supply orders
ALT-20251212162708-00185,SKU028,MAA_WH,P1_CRITICAL,inventory_risk,Dead Stock Alert - SKU028,SKU028 at MAA_WH has had no movement for 224 days with 266 units on hand. This inventory is at high risk of obsolescence.,90.0,2025-12-12T16:27:08.509655,,False,False,"{'movement_category': 'dead_stock', 'days_since_movement': 224, 'current_inventory': 266, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Evaluate for disposal or write-off; Consider clearance pricing or markdown; Stop all pending supply orders
ALT-20251212162708-00186,SKU028,NCR_WH,P1_CRITICAL,inventory_risk,Dead Stock Alert - SKU028,SKU028 at NCR_WH has had no movement for 224 days with 195 units on hand. This inventory is at high risk of obsolescence.,90.0,2025-12-12T16:27:08.509708,,False,False,"{'movement_category': 'dead_stock', 'days_since_movement': 224, 'current_inventory': 195, 'shelf_life_at_risk': False, 'product_category': 'Declining'}",Evaluate for disposal or write-off; Consider clearance pricing or markdown; Stop all pending supply orders
ALT-20251212162708-00187,SKU038,BLR_WH,P1_CRITICAL,inventory_risk,Dead Stock Alert - SKU038,SKU038 at BLR_WH has had no movement for 322 days with 262 units on hand. This inventory is at high risk of obsolescence.,85.0,2025-12-12T16:27:08.509756,,False,False,"{'movement_category': 'dead_stock', 'days_since_movement': 322, 'current_inventory': 262, 'shelf_life_at_risk': True, 'product_category': 'SlowMover'}",Evaluate for disposal or write-off; Consider clearance pricing or markdown; Stop all pending supply orders
ALT-20251212162708-00188,SKU038,BOM_WH,P1_CRITICAL,inventory_risk,Dead Stock Alert - SKU038,SKU038 at BOM_WH has had no movement for 322 days with 274 units on hand. This inventory is at high risk of obsolescence.,85.0,2025-12-12T16:27:08.509792,,False,False,"{'movement_category': 'dead_stock', 'days_since_movement': 322, 'current_inventory': 274, 'shelf_life_at_risk': True, 'product_category': 'SlowMover'}",Evaluate for disposal or write-off; Consider clearance pricing or markdown; Stop all pending supply orders
ALT-20251212162708-00189,SKU038,NCR_WH,P1_CRITICAL,inventory_risk,Dead Stock Alert - SKU038,SKU038 at NCR_WH has had no movement for 322 days with 265 units on hand. This inventory is at high risk of obsolescence.,85.0,2025-12-12T16:27:08.509825,,False,False,"{'movement_category': 'dead_stock', 'days_since_movement': 322, 'current_inventory': 265, 'shelf_life_at_risk': True, 'product_category': 'SlowMover'}",Evaluate for disposal or write-off; Consider clearance pricing or markdown; Stop all pending supply orders
ALT-20251212162708-00190,SKU038,MAA_WH,P1_CRITICAL,inventory_risk,Dead Stock Alert - SKU038,SKU038 at MAA_WH has had no movement for 322 days with 436 units on hand. This inventory is at high risk of obsolescence.,85.0,2025-12-12T16:27:08.509859,,False,False,"{'movement_category': 'dead_stock', 'days_since_movement': 322, 'current_inventory': 436, 'shelf_life_at_risk': True, 'product_category': 'SlowMover'}",Evaluate for disposal or write-off; Consider clearance pricing or markdown; Stop all pending supply orders
ALT-20251212162708-00122,SKU054,MAA_WH,P1_CRITICAL,demand_shift,Demand Drop Detected - SKU054,"Demand for SKU054 at MAA_WH has decreased by 14.3% compared to baseline. Current weekly demand: 3, Baseline: 4.",82.14,2025-12-12T16:27:08.506236,,False,False,"{'shift_type': None, 'shift_magnitude': -14.29, 'shift_direction': 'decrease', 'baseline_demand': 3.5, 'current_demand': 3.0, 'cusum_signal': True, 'ma_crossover_signal': False}",Review open purchase orders for reduction; Reduce future order quantities; Investigate root cause of demand decline
ALT-20251212162708-00123,SKU032,BOM_WH,P2_HIGH,demand_shift,Demand Drop Detected - SKU032,"Demand for SKU032 at BOM_WH has decreased by 2.9% compared to baseline. Current weekly demand: 9, Baseline: 8.",76.47,2025-12-12T16:27:08.506274,,False,False,"{'shift_type': None, 'shift_magnitude': 2.94, 'shift_direction': 'stable', 'baseline_demand': 8.5, 'current_demand': 8.75, 'cusum_signal': True, 'ma_crossover_signal': False}",Review open purchase orders for reduction; Reduce future order quantities; Investigate root cause of demand decline
ALT-20251212162708-00124,SKU060,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU060,"Demand for SKU060 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 12, Baseline: 0.",75.0,2025-12-12T16:27:08.506311,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 11.75, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00125,SKU060,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU060,"Demand for SKU060 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 66, Baseline: 0.",75.0,2025-12-12T16:27:08.506348,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 65.5, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00126,SKU060,BLR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU060,"Demand for SKU060 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 32, Baseline: 0.",75.0,2025-12-12T16:27:08.506384,,False,False,"{'shift_type': 'sustained', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 32.0, 'cusum_signal': True, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00127,SKU055,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU055,"Demand for SKU055 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 42, Baseline: 0.",75.0,2025-12-12T16:27:08.506420,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 41.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00128,SKU049,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU049,"Demand for SKU049 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 20, Baseline: 0.",75.0,2025-12-12T16:27:08.506455,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 20.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00129,SKU042,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU042,"Demand for SKU042 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 51, Baseline: 0.",75.0,2025-12-12T16:27:08.506492,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 50.75, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00130,SKU037,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU037,"Demand for SKU037 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 52, Baseline: 0.",75.0,2025-12-12T16:27:08.506529,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 52.25, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00131,SKU037,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU037,"Demand for SKU037 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 47, Baseline: 0.",75.0,2025-12-12T16:27:08.506564,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 46.75, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00132,SKU040,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU040,"Demand for SKU040 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 77, Baseline: 0.",75.0,2025-12-12T16:27:08.506600,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 77.25, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00133,SKU053,BLR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU053,"Demand for SKU053 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 33, Baseline: 0.",75.0,2025-12-12T16:27:08.506635,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 33.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00134,SKU040,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU040,"Demand for SKU040 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 60, Baseline: 0.",75.0,2025-12-12T16:27:08.506671,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 59.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00135,SKU053,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU053,"Demand for SKU053 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 21, Baseline: 0.",75.0,2025-12-12T16:27:08.506706,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 21.25, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00136,SKU041,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU041,"Demand for SKU041 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 71, Baseline: 0.",75.0,2025-12-12T16:27:08.506742,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 70.75, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00137,SKU053,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU053,"Demand for SKU053 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 72, Baseline: 0.",75.0,2025-12-12T16:27:08.506777,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 72.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00138,SKU040,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU040,"Demand for SKU040 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 55, Baseline: 0.",75.0,2025-12-12T16:27:08.506813,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 54.75, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00139,SKU046,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU046,"Demand for SKU046 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 46, Baseline: 0.",75.0,2025-12-12T16:27:08.506849,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 46.5, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00140,SKU047,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU047,"Demand for SKU047 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 8, Baseline: 0.",75.0,2025-12-12T16:27:08.506884,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 8.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00141,SKU047,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU047,"Demand for SKU047 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 65, Baseline: 0.",75.0,2025-12-12T16:27:08.506920,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 65.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00142,SKU047,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU047,"Demand for SKU047 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 75, Baseline: 0.",75.0,2025-12-12T16:27:08.506955,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 75.25, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00143,SKU042,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU042,"Demand for SKU042 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 59, Baseline: 0.",75.0,2025-12-12T16:27:08.506992,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 58.75, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00144,SKU001,BLR_WH,P2_HIGH,demand_shift,Demand Drop Detected - SKU001,"Demand for SKU001 at BLR_WH has decreased by 0.0% compared to baseline. Current weekly demand: 0, Baseline: 0.",75.0,2025-12-12T16:27:08.507028,,False,False,"{'shift_type': None, 'shift_magnitude': 0.0, 'shift_direction': 'stable', 'baseline_demand': 0.0, 'current_demand': 0.0, 'cusum_signal': True, 'ma_crossover_signal': False}",Review open purchase orders for reduction; Reduce future order quantities; Investigate root cause of demand decline
ALT-20251212162708-00145,SKU034,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU034,"Demand for SKU034 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 21, Baseline: 0.",75.0,2025-12-12T16:27:08.507063,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 20.75, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00146,SKU023,NCR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU023,"Demand for SKU023 at NCR_WH has increased by 100.0% compared to baseline. Current weekly demand: 39, Baseline: 0.",75.0,2025-12-12T16:27:08.507099,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 39.25, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00147,SKU023,BLR_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU023,"Demand for SKU023 at BLR_WH has increased by 100.0% compared to baseline. Current weekly demand: 57, Baseline: 0.",75.0,2025-12-12T16:27:08.507135,,False,False,"{'shift_type': 'trend_change', 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 57.25, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00148,SKU021,BOM_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU021,"Demand for SKU021 at BOM_WH has increased by 100.0% compared to baseline. Current weekly demand: 52, Baseline: 0.",75.0,2025-12-12T16:27:08.507171,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 52.0, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
ALT-20251212162708-00149,SKU021,MAA_WH,P2_HIGH,demand_shift,Demand Surge Detected - SKU021,"Demand for SKU021 at MAA_WH has increased by 100.0% compared to baseline. Current weekly demand: 54, Baseline: 0.",75.0,2025-12-12T16:27:08.507208,,False,False,"{'shift_type': None, 'shift_magnitude': 100.0, 'shift_direction': 'increase', 'baseline_demand': 0.0, 'current_demand': 54.25, 'cusum_signal': False, 'ma_crossover_signal': False}",Review and increase safety stock levels; Consider expediting pending orders; Evaluate capacity for higher demand
